X,Y,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text
95.1088,43.88585,Layer 1,,,,,
95.2499,44.309200026168,Layer 1,,,,,
95.391,44.4503,Layer 1,,,,,
95.67325,44.591400026168,Layer 1,,,,,
95.9555,44.4503,Layer 1,,,,,
96.0966,44.309200026168,Layer 1,,,,,
96.2377,44.1681,Layer 1,,,,,
96.3788,44.027000026168,Layer 1,,,,,
96.5199,43.8859,Layer 1,,,,,
96.661,43.744800026168,Layer 1,,,,,
96.8021,43.46255,Layer 1,,,,,
96.94325,43.180300026168,Layer 1,,,,,
97.0844,43.0392,Layer 1,,,,,
97.2255,42.898100026168,Layer 1,,,,,
97.3666,42.757,Layer 1,,,,,
97.5077,42.615900026168,Layer 1,,,,,
97.6488,42.47475,Layer 1,,,,,
97.7899,42.333600026168,Layer 1,,,,,
97.931,42.1925,Layer 1,,,,,
98.07215,42.051400026168,Layer 1,,,,,
98.2133,41.9103,Layer 1,,,,,
98.3544,41.769200026168,Layer 1,,,,,
98.4955,41.6281,Layer 1,,,,,
98.6366,41.487000026168,Layer 1,,,,,
98.7777,41.20475,Layer 1,,,,,
98.9188,40.922500026168,Layer 1,,,,,
99.0599,40.7814,Layer 1,,,,,
99.201,40.640300026168,Layer 1,,,,,
99.3421,40.4992,Layer 1,,,,,
99.48325,40.358100026168,Layer 1,,,,,
99.6244,40.217,Layer 1,,,,,
99.7655,40.075900026168,Layer 1,,,,,
99.9066,39.9348,Layer 1,,,,,
100.0478,39.793700026168,Layer 1,,,,,
100.189,39.65255,Layer 1,,,,,
100.33,39.511400026168,Layer 1,,,,,
100.471,39.2292,Layer 1,,,,,
100.612,38.947000026168,Layer 1,,,,,
100.612,38.947000026168,Layer 1,,,,,
100.471,38.8059,Layer 1,,,,,
100.1888,38.664800026168,Layer 1,,,,,
99.9066,38.52365,Layer 1,,,,,
99.62435,38.382500026168,Layer 1,,,,,
99.3421,38.2414,Layer 1,,,,,
99.0599,38.100300026168,Layer 1,,,,,
98.7777,37.9592,Layer 1,,,,,
98.6366,37.818100026168,Layer 1,,,,,
98.4955,37.5359,Layer 1,,,,,
98.6366,37.253700026168,Layer 1,,,,,
98.7777,37.11255,Layer 1,,,,,
98.9188,36.971400026168,Layer 1,,,,,
99.0599,36.8303,Layer 1,,,,,
99.201,36.689200026168,Layer 1,,,,,
99.3421,36.407,Layer 1,,,,,
99.48325,36.124800026168,Layer 1,,,,,
99.6244,35.98365,Layer 1,,,,,
99.7655,35.842500026168,Layer 1,,,,,
99.9066,35.7014,Layer 1,,,,,
100.0478,35.560300026168,Layer 1,,,,,
100.189,35.4192,Layer 1,,,,,
100.33,35.278100026168,Layer 1,,,,,
100.471,35.137,Layer 1,,,,,
100.612,34.995900026168,Layer 1,,,,,
100.753,34.8548,Layer 1,,,,,
100.894,34.713700026168,Layer 1,,,,,
100.894,34.713700026168,Layer 1,,,,,
100.753,34.57255,Layer 1,,,,,
100.471,34.431400026168,Layer 1,,,,,
100.189,34.2903,Layer 1,,,,,
99.9067,34.149200026168,Layer 1,,,,,
99.6244,34.0081,Layer 1,,,,,
99.34215,33.867000026168,Layer 1,,,,,
99.0599,33.30255,Layer 1,,,,,
99.201,32.738100026168,Layer 1,,,,,
99.3421,32.597,Layer 1,,,,,
99.48325,32.455900026168,Layer 1,,,,,
99.6244,32.3148,Layer 1,,,,,
99.7655,32.173700026168,Layer 1,,,,,
99.9066,32.03255,Layer 1,,,,,
100.0478,31.891400026168,Layer 1,,,,,
100.189,31.7503,Layer 1,,,,,
100.33,31.609200026168,Layer 1,,,,,
100.471,31.4681,Layer 1,,,,,
100.612,31.327000026168,Layer 1,,,,,
100.753,31.1859,Layer 1,,,,,
100.894,31.044800026168,Layer 1,,,,,
101.035,30.90365,Layer 1,,,,,
101.1765,30.762500026168,Layer 1,,,,,
101.318,30.6214,Layer 1,,,,,
101.459,30.480300026168,Layer 1,,,,,
101.459,30.480300026168,Layer 1,,,,,
101.318,30.3392,Layer 1,,,,,
101.1765,30.198100026168,Layer 1,,,,,
101.035,30.057,Layer 1,,,,,
100.894,29.915900026168,Layer 1,,,,,
100.753,29.49255,Layer 1,,,,,
100.894,29.069200026168,Layer 1,,,,,
101.035,28.9281,Layer 1,,,,,
101.1765,28.787000026168,Layer 1,,,,,
101.318,28.6459,Layer 1,,,,,
101.459,28.504800026168,Layer 1,,,,,
101.6,28.36365,Layer 1,,,,,
101.741,28.222500026168,Layer 1,,,,,
101.882,28.0814,Layer 1,,,,,
102.023,27.940300026168,Layer 1,,,,,
102.164,27.6581,Layer 1,,,,,
102.5875,27.375900026168,Layer 1,,,,,
103.011,27.517,Layer 1,,,,,
103.152,27.658100026168,Layer 1,,,,,
103.293,27.7992,Layer 1,,,,,
103.434,27.940300026168,Layer 1,,,,,
103.575,28.0814,Layer 1,,,,,
103.7165,28.222500026168,Layer 1,,,,,
103.858,28.36365,Layer 1,,,,,
103.999,28.504800026168,Layer 1,,,,,
104.14,28.6459,Layer 1,,,,,
104.281,28.787000026168,Layer 1,,,,,
104.422,28.9281,Layer 1,,,,,
104.563,29.069200026168,Layer 1,,,,,
104.704,29.2103,Layer 1,,,,,
104.704,29.2103,Layer 1,,,,,
104.8455,29.069200026168,Layer 1,,,,,
104.987,28.9281,Layer 1,,,,,
105.128,28.787000026168,Layer 1,,,,,
105.269,28.6459,Layer 1,,,,,
105.41,28.504800026168,Layer 1,,,,,
105.551,28.22255,Layer 1,,,,,
105.692,27.940300026168,Layer 1,,,,,
105.833,27.7992,Layer 1,,,,,
105.974,27.658100026168,Layer 1,,,,,
106.115,27.517,Layer 1,,,,,
106.2565,27.375900026168,Layer 1,,,,,
106.398,27.2348,Layer 1,,,,,
106.539,27.093700026168,Layer 1,,,,,
106.68,26.95255,Layer 1,,,,,
106.821,26.811400026168,Layer 1,,,,,
106.962,26.6703,Layer 1,,,,,
107.103,26.529200026168,Layer 1,,,,,
107.244,26.3881,Layer 1,,,,,
107.3855,26.247000026168,Layer 1,,,,,
107.527,26.1059,Layer 1,,,,,
107.668,25.964800026168,Layer 1,,,,,
107.809,25.68255,Layer 1,,,,,
107.95,25.400300026168,Layer 1,,,,,
108.091,25.2592,Layer 1,,,,,
108.232,25.118100026168,Layer 1,,,,,
108.373,24.977,Layer 1,,,,,
108.514,24.835900026168,Layer 1,,,,,
108.655,24.6948,Layer 1,,,,,
108.7965,24.553700026168,Layer 1,,,,,
108.938,24.41255,Layer 1,,,,,
109.079,24.271400026168,Layer 1,,,,,
109.22,24.1303,Layer 1,,,,,
109.361,23.989200026168,Layer 1,,,,,
109.502,23.8481,Layer 1,,,,,
109.643,23.707000026168,Layer 1,,,,,
109.784,23.5659,Layer 1,,,,,
109.9255,23.424800026168,Layer 1,,,,,
110.067,23.2837,Layer 1,,,,,
110.208,23.142600026168,Layer 1,,,,,
110.349,22.86035,Layer 1,,,,,
110.49,22.578100026168,Layer 1,,,,,
110.631,22.437,Layer 1,,,,,
110.772,22.295900026168,Layer 1,,,,,
110.913,22.1548,Layer 1,,,,,
111.054,22.013700026168,Layer 1,,,,,
111.195,21.87255,Layer 1,,,,,
111.3365,21.731400026168,Layer 1,,,,,
111.478,21.5903,Layer 1,,,,,
111.619,21.449200026168,Layer 1,,,,,
111.76,21.3081,Layer 1,,,,,
111.901,21.167000026168,Layer 1,,,,,
112.042,20.8848,Layer 1,,,,,
111.901,20.602600026168,Layer 1,,,,,
111.76,20.32035,Layer 1,,,,,
111.619,20.038100026168,Layer 1,,,,,
111.478,19.7559,Layer 1,,,,,
111.3365,19.473700026168,Layer 1,,,,,
111.195,19.19145,Layer 1,,,,,
111.054,18.909200026168,Layer 1,,,,,
110.913,18.4859,Layer 1,,,,,
110.772,18.062600026168,Layer 1,,,,,
110.631,17.78035,Layer 1,,,,,
110.49,17.498100026168,Layer 1,,,,,
110.349,17.2159,Layer 1,,,,,
110.208,16.933700026168,Layer 1,,,,,
110.067,16.65145,Layer 1,,,,,
109.9255,16.369200026168,Layer 1,,,,,
109.784,16.087,Layer 1,,,,,
109.643,15.804800026168,Layer 1,,,,,
109.502,15.52255,Layer 1,,,,,
109.361,15.240300026168,Layer 1,,,,,
109.22,14.817,Layer 1,,,,,
109.079,14.393700026168,Layer 1,,,,,
108.938,14.25255,Layer 1,,,,,
108.7965,14.111400026168,Layer 1,,,,,
108.655,13.8292,Layer 1,,,,,
108.514,13.547000026168,Layer 1,,,,,
108.373,13.2648,Layer 1,,,,,
108.232,12.982600026168,Layer 1,,,,,
108.091,12.84145,Layer 1,,,,,
107.95,12.700300026168,Layer 1,,,,,
107.809,12.4181,Layer 1,,,,,
107.668,12.135900026168,Layer 1,,,,,
107.527,11.8537,Layer 1,,,,,
107.3855,11.571500026168,Layer 1,,,,,
107.244,11.43035,Layer 1,,,,,
107.103,11.289200026168,Layer 1,,,,,
106.962,11.007,Layer 1,,,,,
106.821,10.724800026168,Layer 1,,,,,
106.68,10.5837,Layer 1,,,,,
106.539,10.442600026168,Layer 1,,,,,
106.398,10.16036,Layer 1,,,,,
106.2565,9.87812002616798,Layer 1,,,,,
106.115,9.595895,Layer 1,,,,,
105.974,9.31367002616798,Layer 1,,,,,
105.833,9.17256,Layer 1,,,,,
105.692,9.03145002616798,Layer 1,,,,,
105.551,8.74923,Layer 1,,,,,
105.41,8.46701002616798,Layer 1,,,,,
105.269,8.3259,Layer 1,,,,,
105.128,8.18479002616798,Layer 1,,,,,
104.987,7.902565,Layer 1,,,,,
104.8455,7.62034002616798,Layer 1,,,,,
104.704,7.33812,Layer 1,,,,,
104.563,7.05590002616798,Layer 1,,,,,
104.422,6.91479,Layer 1,,,,,
104.281,6.77368002616798,Layer 1,,,,,
104.14,6.632565,Layer 1,,,,,
103.8575,6.49145002616798,Layer 1,,,,,
103.575,6.35034,Layer 1,,,,,
102.305,6.20923002616798,Layer 1,,,,,
101.035,6.06812,Layer 1,,,,,
100.18855,5.92701002616798,Layer 1,,,,,
99.3421,5.7859,Layer 1,,,,,
98.63655,5.64479002616798,Layer 1,,,,,
97.931,5.50368,Layer 1,,,,,
97.36655,5.36257002616798,Layer 1,,,,,
96.8021,5.221455,Layer 1,,,,,
96.2377,5.08034002616798,Layer 1,,,,,
95.6733,4.93923,Layer 1,,,,,
95.10885,4.79812002616798,Layer 1,,,,,
94.5444,4.65701,Layer 1,,,,,
94.12105,4.51590002616798,Layer 1,,,,,
93.6977,4.37479,Layer 1,,,,,
93.27435,4.23368002616798,Layer 1,,,,,
92.851,4.09257,Layer 1,,,,,
92.7099,3.95146002616798,Layer 1,,,,,
92.5688,3.810345,Layer 1,,,,,
92.4277,3.66923002616798,Layer 1,,,,,
92.2866,3.52812,Layer 1,,,,,
92.00435,3.38701002616798,Layer 1,,,,,
91.7221,3.2459,Layer 1,,,,,
91.581,3.10479002616798,Layer 1,,,,,
91.4399,2.96368,Layer 1,,,,,
91.2988,2.82257002616798,Layer 1,,,,,
91.1577,2.68146,Layer 1,,,,,
91.0166,2.54035002616798,Layer 1,,,,,
90.8755,2.399235,Layer 1,,,,,
90.59325,2.25812002616798,Layer 1,,,,,
90.311,2.11701,Layer 1,,,,,
90.1699,1.97590002616798,Layer 1,,,,,
90.0288,1.83479,Layer 1,,,,,
89.8877,1.69368002616798,Layer 1,,,,,
89.7466,1.55257,Layer 1,,,,,
89.6055,1.41146002616798,Layer 1,,,,,
89.4644,1.27035,Layer 1,,,,,
89.18215,1.12924002616798,Layer 1,,,,,
88.8999,1.27035,Layer 1,,,,,
88.7588,1.41146002616798,Layer 1,,,,,
88.6177,1.55257,Layer 1,,,,,
88.4766,1.69368002616798,Layer 1,,,,,
88.3355,1.83479,Layer 1,,,,,
88.1944,1.97590002616798,Layer 1,,,,,
88.0533,2.11701,Layer 1,,,,,
87.91215,2.25812002616798,Layer 1,,,,,
87.771,2.540345,Layer 1,,,,,
87.6299,2.82257002616798,Layer 1,,,,,
87.4888,2.96368,Layer 1,,,,,
87.3477,3.10479002616798,Layer 1,,,,,
87.2066,3.2459,Layer 1,,,,,
87.0655,3.38701002616798,Layer 1,,,,,
86.9244,3.52812,Layer 1,,,,,
86.7833,3.66923002616798,Layer 1,,,,,
86.6422,3.810345,Layer 1,,,,,
86.50105,3.95146002616798,Layer 1,,,,,
86.3599,4.09257,Layer 1,,,,,
86.2188,4.23368002616798,Layer 1,,,,,
86.0777,4.37479,Layer 1,,,,,
85.9366,4.51590002616798,Layer 1,,,,,
85.7955,4.65701,Layer 1,,,,,
85.6544,4.79812002616798,Layer 1,,,,,
85.5133,4.93923,Layer 1,,,,,
85.37215,5.08034002616798,Layer 1,,,,,
85.231,5.221455,Layer 1,,,,,
85.0899,5.36257002616798,Layer 1,,,,,
84.9488,5.50368,Layer 1,,,,,
84.6666,5.64479002616798,Layer 1,,,,,
84.3844,5.7859,Layer 1,,,,,
84.2433,5.92701002616798,Layer 1,,,,,
84.1022,6.06812,Layer 1,,,,,
83.96105,6.20923002616798,Layer 1,,,,,
83.8199,6.35034,Layer 1,,,,,
83.6788,6.49145002616798,Layer 1,,,,,
83.5377,6.632565,Layer 1,,,,,
83.3966,6.77368002616798,Layer 1,,,,,
83.2555,6.91479,Layer 1,,,,,
83.1144,7.05590002616798,Layer 1,,,,,
82.9733,7.19701,Layer 1,,,,,
82.83215,7.33812002616798,Layer 1,,,,,
82.691,7.47923,Layer 1,,,,,
82.4088,7.62034002616798,Layer 1,,,,,
82.1266,7.76145,Layer 1,,,,,
81.9855,7.90256002616798,Layer 1,,,,,
81.8444,8.043675,Layer 1,,,,,
81.7033,8.18479002616798,Layer 1,,,,,
81.5622,8.3259,Layer 1,,,,,
81.42105,8.46701002616798,Layer 1,,,,,
81.2799,8.60812,Layer 1,,,,,
81.1388,8.74923002616798,Layer 1,,,,,
80.9977,8.89034,Layer 1,,,,,
80.8566,9.03145002616798,Layer 1,,,,,
80.7155,9.17256,Layer 1,,,,,
80.5744,9.31367002616798,Layer 1,,,,,
80.4333,9.454785,Layer 1,,,,,
80.29215,9.59590002616798,Layer 1,,,,,
80.151,9.73701,Layer 1,,,,,
79.8688,9.87812002616798,Layer 1,,,,,
79.5866,10.01921,Layer 1,,,,,
79.4455,10.160300026168,Layer 1,,,,,
79.3044,10.30145,Layer 1,,,,,
79.1633,10.442600026168,Layer 1,,,,,
79.0222,10.5837,Layer 1,,,,,
78.88105,10.724800026168,Layer 1,,,,,
78.7399,10.8659,Layer 1,,,,,
78.5988,11.007000026168,Layer 1,,,,,
78.4577,11.1481,Layer 1,,,,,
78.3166,11.289200026168,Layer 1,,,,,
78.1755,11.43035,Layer 1,,,,,
78.0344,11.571500026168,Layer 1,,,,,
77.8933,11.7126,Layer 1,,,,,
77.61105,11.853700026168,Layer 1,,,,,
77.3288,11.9948,Layer 1,,,,,
77.1877,12.135900026168,Layer 1,,,,,
77.0466,12.277,Layer 1,,,,,
76.9055,12.418100026168,Layer 1,,,,,
76.7644,12.5592,Layer 1,,,,,
76.6233,12.700300026168,Layer 1,,,,,
76.4822,12.84145,Layer 1,,,,,
76.34105,12.982600026168,Layer 1,,,,,
76.1999,13.1237,Layer 1,,,,,
76.0588,13.264800026168,Layer 1,,,,,
75.9177,13.4059,Layer 1,,,,,
75.7766,13.547000026168,Layer 1,,,,,
75.6355,13.6881,Layer 1,,,,,
75.4944,13.829200026168,Layer 1,,,,,
75.3533,13.9703,Layer 1,,,,,
75.07105,14.111400026168,Layer 1,,,,,
74.7888,14.25255,Layer 1,,,,,
74.6477,14.393700026168,Layer 1,,,,,
74.5066,14.5348,Layer 1,,,,,
74.3655,14.675900026168,Layer 1,,,,,
74.2244,14.817,Layer 1,,,,,
74.0833,14.958100026168,Layer 1,,,,,
73.9422,15.0992,Layer 1,,,,,
73.80105,15.240300026168,Layer 1,,,,,
73.6599,15.38145,Layer 1,,,,,
73.5188,15.522600026168,Layer 1,,,,,
73.3777,15.6637,Layer 1,,,,,
73.2366,15.804800026168,Layer 1,,,,,
73.0955,15.9459,Layer 1,,,,,
72.8133,16.087000026168,Layer 1,,,,,
72.5311,16.2281,Layer 1,,,,,
72.38995,16.369200026168,Layer 1,,,,,
72.2488,16.5103,Layer 1,,,,,
72.1077,16.651400026168,Layer 1,,,,,
71.9666,16.79255,Layer 1,,,,,
71.8255,16.933700026168,Layer 1,,,,,
71.8255,16.933700026168,Layer 1,,,,,
71.9666,17.2159,Layer 1,,,,,
72.1077,17.498100026168,Layer 1,,,,,
72.2488,17.78035,Layer 1,,,,,
72.38995,18.062600026168,Layer 1,,,,,
72.5311,18.2037,Layer 1,,,,,
72.6722,18.344800026168,Layer 1,,,,,
72.8133,18.627,Layer 1,,,,,
72.9544,18.909200026168,Layer 1,,,,,
73.0955,19.0503,Layer 1,,,,,
73.2366,19.191400026168,Layer 1,,,,,
73.3777,19.47365,Layer 1,,,,,
73.5188,19.755900026168,Layer 1,,,,,
73.6599,20.0381,Layer 1,,,,,
73.80105,20.320300026168,Layer 1,,,,,
73.9422,20.46145,Layer 1,,,,,
74.0833,20.602600026168,Layer 1,,,,,
74.2244,20.8848,Layer 1,,,,,
74.3655,21.167000026168,Layer 1,,,,,
74.5066,21.4492,Layer 1,,,,,
74.6477,21.731400026168,Layer 1,,,,,
74.7888,22.01365,Layer 1,,,,,
74.92995,22.295900026168,Layer 1,,,,,
75.0711,22.5781,Layer 1,,,,,
75.2122,22.860300026168,Layer 1,,,,,
75.3533,23.14255,Layer 1,,,,,
75.4944,23.424800026168,Layer 1,,,,,
75.6355,23.8481,Layer 1,,,,,
75.7766,24.271400026168,Layer 1,,,,,
75.9177,24.69475,Layer 1,,,,,
76.0588,25.118100026168,Layer 1,,,,,
76.1999,25.68255,Layer 1,,,,,
76.34105,26.247000026168,Layer 1,,,,,
76.4822,29.0692,Layer 1,,,,,
76.34105,31.891400026168,Layer 1,,,,,
76.1999,32.45585,Layer 1,,,,,
76.0588,33.020300026168,Layer 1,,,,,
75.9177,33.44365,Layer 1,,,,,
75.7766,33.867000026168,Layer 1,,,,,
75.6355,34.1492,Layer 1,,,,,
75.4944,34.431400026168,Layer 1,,,,,
75.3533,34.71365,Layer 1,,,,,
75.2122,34.995900026168,Layer 1,,,,,
75.0711,35.2781,Layer 1,,,,,
74.92995,35.560300026168,Layer 1,,,,,
74.7888,35.84255,Layer 1,,,,,
74.6477,36.124800026168,Layer 1,,,,,
74.5066,36.2659,Layer 1,,,,,
74.3655,36.407000026168,Layer 1,,,,,
74.2244,36.6892,Layer 1,,,,,
74.0833,36.971400026168,Layer 1,,,,,
73.9422,37.11255,Layer 1,,,,,
73.80105,37.253700026168,Layer 1,,,,,
73.6599,37.5359,Layer 1,,,,,
73.5188,37.818100026168,Layer 1,,,,,
73.3777,37.9592,Layer 1,,,,,
73.2366,38.100300026168,Layer 1,,,,,
73.0955,38.2414,Layer 1,,,,,
72.9544,38.382500026168,Layer 1,,,,,
72.8133,38.52365,Layer 1,,,,,
72.6722,38.664800026168,Layer 1,,,,,
72.5311,38.8059,Layer 1,,,,,
72.38995,38.947000026168,Layer 1,,,,,
72.2488,39.2292,Layer 1,,,,,
72.1077,39.511400026168,Layer 1,,,,,
71.9666,39.65255,Layer 1,,,,,
71.8255,39.793700026168,Layer 1,,,,,
71.6844,40.0759,Layer 1,,,,,
71.5433,40.358100026168,Layer 1,,,,,
71.4022,40.6403,Layer 1,,,,,
71.26105,40.922500026168,Layer 1,,,,,
71.1199,41.20475,Layer 1,,,,,
70.9788,41.487000026168,Layer 1,,,,,
70.8377,41.6281,Layer 1,,,,,
70.6966,41.769200026168,Layer 1,,,,,
70.5555,42.0514,Layer 1,,,,,
70.4144,42.333600026168,Layer 1,,,,,
70.2733,42.61585,Layer 1,,,,,
70.1322,42.898100026168,Layer 1,,,,,
69.9911,43.1803,Layer 1,,,,,
69.84995,43.462500026168,Layer 1,,,,,
69.7088,43.88585,Layer 1,,,,,
69.5677,44.309200026168,Layer 1,,,,,
69.4266,44.87365,Layer 1,,,,,
69.2855,45.438100026168,Layer 1,,,,,
69.1444,46.14365,Layer 1,,,,,
69.0033,46.849200026168,Layer 1,,,,,
68.8622,47.27255,Layer 1,,,,,
69.2855,47.695900026168,Layer 1,,,,,
69.7088,47.837,Layer 1,,,,,
69.7088,47.837,Layer 1,,,,,
69.84995,47.695900026168,Layer 1,,,,,
69.9911,47.55475,Layer 1,,,,,
70.1322,47.413600026168,Layer 1,,,,,
70.2733,47.2725,Layer 1,,,,,
70.1322,47.131400026168,Layer 1,,,,,
69.9911,46.8492,Layer 1,,,,,
70.1322,46.567000026168,Layer 1,,,,,
70.2733,46.4259,Layer 1,,,,,
70.4144,46.284800026168,Layer 1,,,,,
70.5555,46.00255,Layer 1,,,,,
70.6966,45.720300026168,Layer 1,,,,,
70.8377,45.5792,Layer 1,,,,,
70.9788,45.438100026168,Layer 1,,,,,
71.1199,45.297,Layer 1,,,,,
71.40215,45.155900026168,Layer 1,,,,,
71.6844,45.01475,Layer 1,,,,,
72.10775,44.873600026168,Layer 1,,,,,
72.5311,45.01475,Layer 1,,,,,
72.6722,45.155900026168,Layer 1,,,,,
72.8133,45.297,Layer 1,,,,,
72.8133,45.297,Layer 1,,,,,
72.9544,45.155900026168,Layer 1,,,,,
73.0955,44.73255,Layer 1,,,,,
73.2366,44.309200026168,Layer 1,,,,,
73.3777,44.027,Layer 1,,,,,
73.5188,43.744800026168,Layer 1,,,,,
73.6599,43.46255,Layer 1,,,,,
73.80105,43.180300026168,Layer 1,,,,,
73.9422,43.0392,Layer 1,,,,,
74.0833,42.898100026168,Layer 1,,,,,
74.2244,42.61585,Layer 1,,,,,
74.3655,42.333600026168,Layer 1,,,,,
74.5066,42.1925,Layer 1,,,,,
74.6477,42.051400026168,Layer 1,,,,,
74.7888,41.7692,Layer 1,,,,,
74.92995,41.487000026168,Layer 1,,,,,
75.0711,41.3459,Layer 1,,,,,
75.3533,41.204800026168,Layer 1,,,,,
75.6355,41.3459,Layer 1,,,,,
75.7766,41.487000026168,Layer 1,,,,,
75.9177,41.6281,Layer 1,,,,,
76.0588,41.769200026168,Layer 1,,,,,
76.1999,41.9103,Layer 1,,,,,
76.34105,42.051400026168,Layer 1,,,,,
76.4822,42.1925,Layer 1,,,,,
76.6233,42.333600026168,Layer 1,,,,,
76.7644,42.47475,Layer 1,,,,,
76.9055,42.615900026168,Layer 1,,,,,
77.0466,42.757,Layer 1,,,,,
77.1877,42.898100026168,Layer 1,,,,,
77.3288,43.0392,Layer 1,,,,,
77.3288,43.0392,Layer 1,,,,,
77.4699,42.898100026168,Layer 1,,,,,
77.611,42.61585,Layer 1,,,,,
77.75215,42.333600026168,Layer 1,,,,,
77.8933,42.1925,Layer 1,,,,,
78.0344,42.051400026168,Layer 1,,,,,
78.1755,41.9103,Layer 1,,,,,
78.3166,41.769200026168,Layer 1,,,,,
78.4577,41.487,Layer 1,,,,,
78.3166,41.204800026168,Layer 1,,,,,
78.1755,40.78145,Layer 1,,,,,
78.0344,40.358100026168,Layer 1,,,,,
77.8933,39.93475,Layer 1,,,,,
78.0344,39.511400026168,Layer 1,,,,,
78.1755,39.3703,Layer 1,,,,,
78.3166,39.229200026168,Layer 1,,,,,
78.4577,39.0881,Layer 1,,,,,
78.5988,38.947000026168,Layer 1,,,,,
78.7399,38.66475,Layer 1,,,,,
78.88105,38.382500026168,Layer 1,,,,,
79.0222,38.2414,Layer 1,,,,,
79.1633,38.100300026168,Layer 1,,,,,
79.3044,37.9592,Layer 1,,,,,
79.4455,37.818100026168,Layer 1,,,,,
79.5866,37.677,Layer 1,,,,,
80.00995,37.535900026168,Layer 1,,,,,
80.4333,37.677,Layer 1,,,,,
80.5744,37.818100026168,Layer 1,,,,,
80.7155,37.9592,Layer 1,,,,,
80.9977,38.100300026168,Layer 1,,,,,
81.2799,38.2414,Layer 1,,,,,
81.42105,38.382500026168,Layer 1,,,,,
81.5622,38.52365,Layer 1,,,,,
81.7033,38.664800026168,Layer 1,,,,,
81.8444,38.8059,Layer 1,,,,,
81.9855,38.947000026168,Layer 1,,,,,
82.1266,39.2292,Layer 1,,,,,
81.9855,39.511400026168,Layer 1,,,,,
81.8444,39.79365,Layer 1,,,,,
81.7033,40.075900026168,Layer 1,,,,,
81.5622,40.3581,Layer 1,,,,,
81.42105,40.640300026168,Layer 1,,,,,
81.2799,40.7814,Layer 1,,,,,
81.1388,40.922500026168,Layer 1,,,,,
80.9977,41.20475,Layer 1,,,,,
80.8566,41.487000026168,Layer 1,,,,,
80.7155,41.7692,Layer 1,,,,,
80.5744,42.051400026168,Layer 1,,,,,
80.5744,42.051400026168,Layer 1,,,,,
80.7155,42.1925,Layer 1,,,,,
80.8566,42.333600026168,Layer 1,,,,,
80.9977,42.47475,Layer 1,,,,,
81.1388,42.615900026168,Layer 1,,,,,
81.2799,42.757,Layer 1,,,,,
81.42105,42.898100026168,Layer 1,,,,,
81.5622,43.0392,Layer 1,,,,,
81.8444,43.180300026168,Layer 1,,,,,
82.1266,43.3214,Layer 1,,,,,
82.2677,43.462500026168,Layer 1,,,,,
82.4088,43.60365,Layer 1,,,,,
82.5499,43.744800026168,Layer 1,,,,,
82.691,43.8859,Layer 1,,,,,
82.83215,44.027000026168,Layer 1,,,,,
82.9733,44.1681,Layer 1,,,,,
83.1144,44.309200026168,Layer 1,,,,,
83.2555,44.4503,Layer 1,,,,,
83.3966,44.591400026168,Layer 1,,,,,
83.5377,44.7325,Layer 1,,,,,
83.6788,44.873600026168,Layer 1,,,,,
83.8199,44.7325,Layer 1,,,,,
83.96105,44.591400026168,Layer 1,,,,,
84.1022,44.4503,Layer 1,,,,,
84.2433,44.309200026168,Layer 1,,,,,
84.3844,44.1681,Layer 1,,,,,
84.5255,44.027000026168,Layer 1,,,,,
84.6666,43.8859,Layer 1,,,,,
84.8077,43.744800026168,Layer 1,,,,,
84.9488,43.60365,Layer 1,,,,,
85.0899,43.462500026168,Layer 1,,,,,
85.231,43.3214,Layer 1,,,,,
85.37215,43.180300026168,Layer 1,,,,,
85.5133,43.0392,Layer 1,,,,,
85.6544,42.898100026168,Layer 1,,,,,
85.7955,42.757,Layer 1,,,,,
85.9366,42.615900026168,Layer 1,,,,,
86.0777,42.47475,Layer 1,,,,,
86.2188,42.333600026168,Layer 1,,,,,
86.3599,42.1925,Layer 1,,,,,
86.50105,42.051400026168,Layer 1,,,,,
86.6422,41.9103,Layer 1,,,,,
86.7833,41.6281,Layer 1,,,,,
79.4455,60.678100026168,Layer 1,,,,,
79.5866,60.537,Layer 1,,,,,
79.7277,60.395900026168,Layer 1,,,,,
79.8688,60.25475,Layer 1,,,,,
80.0099,60.113600026168,Layer 1,,,,,
80.151,59.9725,Layer 1,,,,,
80.29215,59.831400026168,Layer 1,,,,,
80.4333,59.6903,Layer 1,,,,,
80.5744,59.549200026168,Layer 1,,,,,
80.7155,59.4081,Layer 1,,,,,
80.8566,59.267000026168,Layer 1,,,,,
80.9977,59.12585,Layer 1,,,,,
81.1388,58.984700026168,Layer 1,,,,,
81.2799,58.8436,Layer 1,,,,,
81.42105,58.702500026168,Layer 1,,,,,
81.5622,58.5614,Layer 1,,,,,
81.7033,58.420300026168,Layer 1,,,,,
81.8444,58.2792,Layer 1,,,,,
81.9855,58.138100026168,Layer 1,,,,,
82.1266,57.997,Layer 1,,,,,
82.2677,57.855900026168,Layer 1,,,,,
82.4088,57.71475,Layer 1,,,,,
82.5499,57.573600026168,Layer 1,,,,,
82.691,57.4325,Layer 1,,,,,
82.83215,57.291400026168,Layer 1,,,,,
82.9733,57.1503,Layer 1,,,,,
83.1144,57.009200026168,Layer 1,,,,,
83.2555,56.8681,Layer 1,,,,,
83.3966,56.727000026168,Layer 1,,,,,
83.5377,56.58585,Layer 1,,,,,
